product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_292&otracker=search&fm=organic&iid=en_izjora7C8wPCuqtBp5b1kDbk7_poQpe794YImQYisj1_BnPd3lzT1FkxyBnZP_w3p4qDCMKgPoRmiYWfkZWer1V2_eR0ubbjznQjUYiwIL48kA7lRJVyTYXlVei-OVDl&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Omen AI AMD Ryzen AI 7 Octa Core 350 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...56 Ratings&1 ReviewsAMD Ryzen AI 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Service₹1,74,237Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,74,237","₹42,600",Not Available,Not Available,6 Ratings,Not Available,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-16-ap0183ax-gaming-laptop/p/itme140bc7778f30?pid=COMHGWGFJFNYGQHQ&lid=LSTCOMHGWGFJFNYGQHQRLAVTS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_293&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHGWGFJFNYGQHQ.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareApple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A4.7486 Ratings&29 ReviewsApple M3 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.02 cm (13 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Onsite Warranty₹1,24,900Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,24,900","₹42,600",Not Available,Not Available,486 Ratings,M3,Not Available,512 GB SSD,Not Available,Not Available,33.02 cm (13 Inch),Not Available,In Stock,https://www.flipkart.com/apple-macbook-air-m3-8-gb-512-gb-ssd-macos-sonoma-mrxp3hn-a/p/itm45bd67b7758ad?pid=COMGYP5GNHJNKQKF&lid=LSTCOMGYP5GNHJNKQKFWVSO3U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_294&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMGYP5GNHJNKQKF.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareAcer Aspire One Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A114-45 Notebook440 Ratings&4 ReviewsIntel Celeron Dual Core Processor12 GB LPDDR4X RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMSO1 Year Onsite Service₹49,261₹59,99917% offBank Offer",Add,"₹49,261",Not Available,17% off,Not Available,40 Ratings,Not Available,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/acer-aspire-one-intel-celeron-dual-core-n4500-12-gb-512-gb-ssd-windows-11-home-a114-45-notebook/p/itmb80971f8b2c27?pid=COMHMHYHZPXKCEGJ&lid=LSTCOMHMHYHZPXKCEGJRGTVTB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_295&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHMHYHZPXKCEGJ.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareAcer Aspire 3 Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Ligh...3.82,051 Ratings&211 ReviewsIntel Celeron Dual Core Processor12 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹45,000₹49,0008% offBank Offer",Add,"₹45,000",Not Available,8% off,Not Available,"2,051 Ratings",Not Available,Not Available,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-12-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH2TPSHCGYHHH8&lid=LSTCOMH2TPSHCGYHHH8HLMTYJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_296&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMH2TPSHCGYHHH8.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...4.622 Ratings&4 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.1 cm (15 inch) DisplayAlienware Comand center1 Year Onsite Service₹1,39,800₹1,80,15122% offBank Offer",Add,"₹1,39,800",Not Available,22% off,Not Available,22 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_297&otracker=search&fm=organic&iid=en_izjora7C8wPCuqtBp5b1kDbk7_poQpe794YImQYisj27t-b8_eB7-B_9Lr9yRyLz0TWFF2kTJCJNjRk-APWuDp3PHPHxAP4lL_lkHvSZIW48kA7lRJVyTYXlVei-OVDl&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home) Venture A16 AI+ A3HMG-037...AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home & Student�20212 Year On-Site Warranty₹1,20,990₹1,29,9906% offBank Offer",Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_298&otracker=search&fm=organic&iid=en_izjora7C8wPCuqtBp5b1kDbk7_poQpe794YImQYisj1lXDApCWxViY2zFlPPhTmSJLkA5Ueppi4MHPWA84GTiZGM9GizpRgj6g9rfF-4XsI8kA7lRJVyTYXlVei-OVDl&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS ExpertBook P1 (i3 14th Gen) with 1 Yr ADP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 1...4.37,013 Ratings&686 ReviewsIntel Core 3 Processor (14th Gen)8 GB DDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Limited Warranty₹61,990₹69,99011% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹61,990","₹42,600",11% off,Not Available,"7,013 Ratings",Not Available,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p1-i3-14th-gen-1-yr-adp-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-p1403cva-s61821ws-thin-light-laptop/p/itm2be4c7e3b9728?pid=COMHGYAFPJ2BGX6H&lid=LSTCOMHGYAFPJ2BGX6HVGQ2CF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_299&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHGYAFPJ2BGX6H.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...4.3251 Ratings&29 ReviewsIntel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty₹98,000Bank Offer",Add,"₹98,000",Not Available,Not Available,Not Available,251 Ratings,Intel Core i5,16 GB DDR4 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1010tu-2-1-laptop/p/itm21fc353b17eed?pid=COMGNJMCCHSS98VZ&lid=LSTCOMGNJMCCHSS98VZCINKRD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_300&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMGNJMCCHSS98VZ.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...4.5746 Ratings&77 ReviewsAMD Ryzen 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty₹1,26,014Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,26,014","₹42,600",Not Available,Not Available,746 Ratings,AMD Ryzen 7 Octa,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_301&otracker=search&fm=organic&iid=en_izjora7C8wPCuqtBp5b1kDbk7_poQpe794YImQYisj1BRvGPTFXyG96cekSUj_I9roI1WLqXPTumTKhVggkdaeQN9h-Nc7CiOFCEK-hZSPM8kA7lRJVyTYXlVei-OVDl&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260 - (16 GB/1 TB SSD/Windows 11 ...4.749 Ratings&10 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 30 days free trial1 Year Onsite Service₹1,39,990₹2,98,99053% offLowest price since launchUpto₹42,600Off on Exchange",Add,"₹1,39,990","₹42,600",53% off,Not Available,49 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_302&otracker=search&fm=organic&iid=en_izjora7C8wPCuqtBp5b1kDbk7_poQpe794YImQYisj2ZrtOf8qAwm_ANkaAS2PH4PIJ4EO2_H_mAJJfCuDFPVsxxYVmvlgSJ5Y3VOwh4MKc8kA7lRJVyTYXlVei-OVDl&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming
"Add to CompareDELL 14 Microsoft Office Home 2024 Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home) DB0425...4.67 Ratings&0 ReviewsIntel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 $Inch) Touchscreen DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service₹1,11,258Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,11,258","₹42,600",Not Available,Not Available,7 Ratings,Not Available,Not Available,512 GB SSD,Not Available,Not Available,Not Available,Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-db04250-2-1-laptop/p/itmad82e5bcc1ea9?pid=COMHF4WYW2NRZZ7E&lid=LSTCOMHF4WYW2NRZZ7ELL3XAR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_303&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHF4WYW2NRZZ7E.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Chromebook CX14 Intel Celeron Dual Core N50 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1405CTA-S606...3.9770 Ratings&87 ReviewsIntel Celeron Dual Core Processor4 GB LPDDR5 RAMChrome Operating System35.56 cm (14 inch) DisplayMyASUS1 Year Onsite Warranty₹29,990₹34,99914% offBank Offer",Add,"₹29,990",Not Available,14% off,Not Available,770 Ratings,Not Available,Not Available,Not Available,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n50-4-gb-128-gb-emmc-storage-chrome-os-cx1405cta-s60621-laptop/p/itm4dfd2435ab403?pid=COMHKQA3BGKHBDWF&lid=LSTCOMHKQA3BGKHBDWF4SACJI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_304&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHKQA3BGKHBDWF.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook (i5 14th Gen) Intel Core 5 1st Gen - (16 GB/512 GB SSD/Windows 11 Home) X1404VAP-EB541WS...4.33 Ratings&0 ReviewsIntel Core 5 Processor (1st Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) Display1 YEAR INTERNATIONAL₹73,990₹95,99022% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹73,990","₹42,600",22% off,Not Available,3 Ratings,Not Available,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-i5-14th-gen-intel-core-5-1st-gen-16-gb-512-gb-ssd-windows-11-home-x1404vap-eb541ws-x1404vap-eb1541ws-laptop/p/itmcc31d47c7d530?pid=COMHFWTQZM9CH8KV&lid=LSTCOMHFWTQZM9CH8KVT4IWXD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_305&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMHFWTQZM9CH8KV.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to Comparewalker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop3.71,608 Ratings&214 ReviewsIntel Celeron Dual Core Processor4 GB LPDDR4 RAM64 bit Windows 11 Operating System128 GB SSD35.81 cm (14.1 Inch) Display1 Year Onsite Warranty₹30,000Upto₹22,250Off on ExchangeBank Offer",Add,"₹30,000","₹22,250",Not Available,Not Available,"1,608 Ratings",Not Available,Not Available,128 GB SSD,Not Available,Not Available,35.81 cm (14.1 Inch),Not Available,In Stock,https://www.flipkart.com/walker-intel-celeron-dual-core-n4020-4-gb-128-gb-ssd-windows-11-home-nu14a1-thin-light-laptop/p/itm3d8c664ba317d?pid=COMGT4RVRZZKSHX3&lid=LSTCOMGT4RVRZZKSHX3QIYXNU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_306&otracker=search&fm=organic&iid=75e65250-c02b-4934-8d09-75d38ffa8725.COMGT4RVRZZKSHX3.SEARCH&ppt=None&ppn=None&ssid=7s0zkzalrk0000001788764124174&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
